long,lat,demolition
-83.280572105,42.437977954,0
-83.029819433,42.3503845777,0
-83.0525659815,42.4215375207,0
-83.1887458936,42.4057853093,0
-83.1588595232,42.4247391445,0
-82.9514475436,42.401736065,1
-83.1046004306,42.3342756728,1
-83.0963760887,42.3675498469,0
-82.981753822,42.3673590001,1
-83.1387865068,42.3359583233,0
-83.2597483021,42.3874587673,1
-83.2417307013,42.3602966803,0
-83.1347428014,42.3464939153,1
-83.1473428114,42.3893729962,1
-83.0818151408,42.4124704323,0
-83.2567820887,42.3845346643,0
-83.0885158431,42.434437691,1
-83.1488214222,42.398834125,1
-83.2538503887,42.3949827941,1
-82.9980922666,42.4466182784,1
-83.1513492064,42.4131089826,0
-83.1334939552,42.3011820323,1
-83.225646622,42.3507221436,0
-83.1681928035,42.3517615567,0
-83.1461116686,42.2907189444,1
-82.9411774757,42.4114393813,0
-83.1671013114,42.3528809839,0
-83.0325197513,42.3876943425,0
-82.9237187454,42.4240453148,0
-83.217471139,42.41685613,0
-83.0066531537,42.4388643526,1
-83.2329573326,42.4433719107,0
-83.1476262969,42.3383273857,1
-83.1328356299,42.4005268228,1
-83.1102639349,42.4319385525,1
-83.2252858835,42.3441117483,0
-83.0670890745,42.4100060485,0
-82.9902622265,42.3830935796,1
-83.098893309,42.435181136,0
-83.2419033288,42.4147725917,0
-83.0573800934,42.4099207412,0
-83.145057124,42.2924446299,1
-83.0114466738,42.3717079351,0
-83.0665423177,42.4182054534,0
-83.1337564839,42.4060518961,0
-82.969488294,42.4241461968,1
-83.2469598181,42.4420440902,0
-82.9687112522,42.4473578079,0
-83.1460079336,42.3269021999,1
-83.1531261384,42.4424341593,0
-83.1202502662,42.394020989,0
-83.1870647601,42.3936542161,1
-83.1478269428,42.3866837297,0
-83.1502758545,42.2873951429,1
-83.0621316528,42.3586737624,0
-83.0973126112,42.4339060909,1
-83.2245980282,42.4369122327,1
-83.1220073949,42.3826501639,1
-83.046299028,42.4138728999,1
-83.1513207809,42.2668778829,0
-83.1831424946,42.3637056003,0
-83.067367588,42.3401303645,0
-83.2226279735,42.4386312503,0
-83.1449840252,42.283309666,1
-83.2655100375,42.3573590229,0
-83.1653343507,42.3909229965,1
-82.9701709136,42.3898142347,1
-83.1663257441,42.3894948977,1
-83.1694575928,42.3865136136,0
-83.073419249,42.4170543483,1
-83.2850495366,42.4222076988,0
-83.1337766638,42.4067099238,1
-83.1382532433,42.3329988351,0
-83.0898267173,42.3614991487,1
-83.157675237,42.4389987863,0
-83.2552139447,42.4300624089,0
-83.1509862172,42.2713113807,0
-82.9353689727,42.4262160368,0
-82.9648038483,42.4245115551,1
-83.1260291319,42.3529167579,1
-83.1049108084,42.4296008674,1
-83.113720767,42.3307610451,1
-83.0385293377,42.4148628538,1
-83.0368899547,42.3575887744,0
-83.246718071,42.399136173,1
-83.1775691947,42.3987257569,1
-83.0713225762,42.4398697044,0
-83.2538973883,42.4314377842,0
-83.1272990996,42.2997997303,1
-83.163934964,42.4327537448,0
-83.080558098,42.4190386012,1
-83.2314724818,42.4063334031,0
-83.1989920443,42.3703020177,1
-83.2225007489,42.4005989759,1
-83.1577601701,42.387857834,0
-82.9351753601,42.3624529099,0
-83.0316947502,42.4400214224,0
-83.2421908622,42.3759626597,0
-83.0196595848,42.370610804,0
-83.2214859622,42.3525800894,1
-83.1259780922,42.2915088289,1
-83.2389599755,42.4170279849,1
-83.0566616542,42.4161077556,0
-82.9781055942,42.4272417074,1
-83.2683926896,42.4050683725,1
-83.2488992799,42.3974414321,1
-82.940816655,42.3665329058,0
-82.951894196,42.4134005863,1
-83.1726181123,42.3706015562,0
-83.1339215078,42.2895862274,1
-83.1273380773,42.3081733967,1
-83.2290765897,42.3607159165,1
-83.0322559458,42.4385877088,0
-82.9989461359,42.3695712614,1
-82.9861979393,42.3686550001,1
-83.0178615927,42.3857489389,1
-83.1049416062,42.4461811371,1
-82.9882657848,42.4169303065,0
-82.9548720434,42.4119318592,0
-82.9472266921,42.3808890538,0
-82.9810525303,42.4384515328,1
-83.1245597805,42.4151832527,0
-83.2158716131,42.3686346445,1
-83.1075992212,42.4346606542,1
-83.0910422476,42.3051605918,1
-83.1101287124,42.386432599,1
-82.9547499033,42.3721784969,1
-82.978157213,42.4300332555,1
-83.2250911528,42.441231525,0
-83.2231784435,42.4374565926,1
-83.1887609513,42.4170308643,0
-83.1837094464,42.4011613878,0
-82.9426569889,42.3767144426,0
-83.1465915159,42.2914160945,1
-82.9604710951,42.4041097074,1
-82.9622866736,42.3825980742,0
-83.124199379,42.3520822857,0
-82.9604244309,42.439399206,1
-83.1515801651,42.2869432637,1
-83.2202806597,42.3393905202,0
-83.1563161775,42.4005046625,0
-83.0389649624,42.3737140236,1
-83.089166726,42.3214345319,0
-83.1088186279,42.3146584561,1
-82.9543500232,42.3736121219,0
-83.0162434745,42.4123654445,1
-83.0579255541,42.4205577918,1
-83.0599090883,42.3375656514,1
-83.1477691919,42.3315334614,1
-82.99904893,42.4259907099,1
-83.1038569845,42.3493986542,0
-83.1523744668,42.3627565302,0
-83.1249241568,42.3856630472,1
-83.1644363783,42.4188807236,0
-83.1533280949,42.4092075647,0
-83.1454431317,42.3615810127,0
-82.962426475,42.3859942278,1
-83.1644277047,42.2626630601,0
-83.2043163669,42.3382348079,0
-83.109908656,42.4329319622,1
-83.2080945701,42.4407345037,0
-83.0562759724,42.3310766813,1
-83.1462788308,42.2892189023,1
-82.9677225969,42.4420170207,1
-83.1248200578,42.3932904456,0
-82.9692768385,42.4406637768,1
-82.9856155767,42.3678497427,1
-82.9887080378,42.3700736025,1
-83.2484395447,42.3984263574,1
-83.0250478668,42.3659941176,1
-83.1272428598,42.4355486352,0
-83.0873169741,42.430935962,0
-82.9955097836,42.3650939623,1
-83.1025184475,42.4466588271,0
-82.9604793768,42.408420602,0
-83.0362773992,42.3388443252,0
-83.1487769366,42.2903169269,1
-83.2556735216,42.3946764875,1
-83.0902524713,42.3589823398,1
-83.0071853137,42.4372006296,1
-83.232672522,42.3933189923,0
-82.9903392376,42.3814742131,0
-83.2026714062,42.3597171975,0
-83.1156696143,42.3813299625,0
-83.1698058827,42.4042504683,0
-83.0691287675,42.4366689556,1
-82.9558344407,42.4250094396,0
-83.1443983733,42.2840083438,1
-83.0451085475,42.3386390915,0
-83.0132663575,42.3528390269,1
-83.0269378803,42.3358950994,1
-83.1244586201,42.4131294947,0
-82.9670193114,42.419731915,0
-83.0231358618,42.4140264584,0
-83.205311002,42.4379329278,0
-83.0974474242,42.4273665124,0
-82.9450179591,42.3574042543,0
-83.1052019404,42.3373161309,0
-83.0331878037,42.3584754568,0
-82.9460018176,42.4198462023,0
-83.2042943622,42.3691288362,1
-83.0707179948,42.3762572494,0
-83.0562484423,42.343339648,1
-82.977381911,42.4182064102,1
-82.9713703294,42.4233411318,1
-83.1376279547,42.3290750479,0
-83.1835837343,42.412895439,0
-83.1747294204,42.4096686203,0
-82.975219367,42.4357472652,1
-83.146783552,42.2890487823,1
-83.2146063616,42.3469386415,1
-83.2454378654,42.4065787676,0
-83.1025262846,42.4206295301,1
-83.0758981097,42.4190547187,0
-83.2143599615,42.4323533865,1
-83.0291061264,42.3828994499,1
-83.0780337988,42.3741732833,0
-82.9728921932,42.3651072877,0
-83.1090155579,42.4451391056,1
-83.1354184946,42.3733220524,0
-83.065569153,42.3679603965,0
-82.9979444059,42.419391599,0
-83.237702088,42.3880182958,1
-83.1151195764,42.3767256519,0
-83.2065476766,42.3889393554,0
-83.2459149646,42.3753679922,1
-83.0772335929,42.3920441852,0
-82.9444721586,42.401402357,1
-83.1916757153,42.353771301,1
-83.071702598,42.4241830422,0
-83.1078813349,42.4368198219,1
-83.1042370744,42.3635217665,0
-83.0766341393,42.3858535372,0
-83.2208671149,42.3356931163,0
-83.2378006582,42.3577842036,0
-83.1489412406,42.2868786447,1
-83.0382834338,42.3698839606,0
-83.0789136785,42.4346088974,1
-83.1422750363,42.3648441568,0
-83.0915130449,42.4265649113,0
-83.1451483755,42.2887566899,1
-83.1060621585,42.3198082843,1
-83.2321637369,42.3458019737,1
-82.9696829034,42.4277549727,1
-83.0248502442,42.3872405888,1
-83.0411363952,42.4341963747,0
-82.9903969217,42.4188274744,1
-83.0845719666,42.3647281053,1
-83.0567968803,42.3320607817,1
-83.1512512732,42.2875282505,1
-83.1130003436,42.3639794159,0
-83.0312839952,42.4322494583,0
-83.1560668274,42.3728152941,1
-83.0077460441,42.3709572976,1
-83.0214380342,42.381841063,1
-83.2855238996,42.4418368069,0
-83.2046407106,42.4066494451,1
-83.0956687984,42.3701337781,0
-83.2419093888,42.3881565831,1
-83.1652945757,42.4006309884,0
-83.1287506218,42.4357950297,0
-82.9935984403,42.4057305391,0
-83.0417061165,42.4277352659,0
-83.0080545034,42.4208004544,0
-82.9322902358,42.3578225143,0
-82.9854586066,42.3636984431,1
-83.0211320861,42.4350921207,0
-83.0865896432,42.3926469762,1
-83.1480378396,42.2871400499,1
-83.1463688653,42.292001038,1
-83.1669010444,42.402030085,0
-83.1947418662,42.3633996944,0
-83.0488382429,42.3297053192,0
-82.9684187346,42.415220261,0
-83.1221787858,42.2915352447,1
-83.0030293589,42.3753392239,1
-82.9780134745,42.4185197821,1
-83.2496145523,42.3990624221,1
-83.0879246865,42.3705607211,0
-82.9861979393,42.3686550001,1
-83.0983999205,42.4334065252,1
-83.2336033492,42.3871312524,1
-83.1418005214,42.3313031772,1
-83.1862758081,42.3568476677,1
-83.1209299949,42.3515408541,1
-83.1692627249,42.3926533568,0
-83.1076910944,42.3130786239,0
-83.2380917308,42.3627465412,0
-82.9483924194,42.4017547186,1
-83.1793805337,42.4254860459,0
-82.9941774587,42.426417762,1
-82.9694949069,42.4152640159,0
-82.9807459703,42.4397754677,1
-83.2209838703,42.4145999581,0
-83.165717834,42.3780793468,1
-83.0408640973,42.3663582507,1
-83.0596749177,42.436602985,1
-83.1377728297,42.3384343712,1
-83.2666070833,42.4075655785,1
-83.1039006908,42.3361800928,1
-83.2845858622,42.4110497901,0
-82.9351202411,42.363573027,0
-83.258815676,42.3957208195,1
-82.9918130069,42.3701345444,0
-83.2307070996,42.3932154449,1
-82.9989933235,42.3775903335,1
-83.0113744926,42.3666794291,1
-82.9975630352,42.3807472779,1
-83.1062539248,42.3435423325,1
-83.0181949037,42.3902730398,1
-83.2302619875,42.3460924126,1
-83.1086876699,42.3408766031,0
-83.2526558347,42.3953015733,1
-82.9178533684,42.4174692054,0
-83.1189422524,42.4124879504,1
-83.2489799642,42.4006905093,1
-83.2720957211,42.403887043,1
-83.2371419484,42.3848671426,0
-83.004025855,42.4403537336,0
-83.1405695989,42.3343005366,1
-83.1044749388,42.4346948353,1
-82.9565891056,42.4032866,1
-82.9945094139,42.4231635786,1
-83.1270764682,42.3507832035,0
-83.0878549623,42.3141720402,0
-83.1122266072,42.3314717325,1
-83.0152000702,42.3808205887,0
-82.9905617719,42.4406005463,1
-83.1685827538,42.4411588309,0
-83.0829579901,42.3112363471,1
-83.1060058372,42.2994767327,1
-83.287321563,42.440530041,0
-83.062334389,42.3429582817,1
-83.1302163455,42.299607218,1
-83.1207870874,42.4340482095,1
-83.2817657677,42.424116585,0
-82.9699622285,42.3883622641,1
-83.1095022667,42.3781294507,0
-82.9877310321,42.3609300297,1
-83.0467261415,42.4318319753,1
-83.1641562333,42.351853443,0
-83.0423988701,42.4352052073,0
-83.0117724384,42.374251027,0
-82.9544862321,42.3901568615,0
-83.135130934,42.3099047741,1
-83.0867973725,42.4305774634,0
-83.2545661148,42.3963008441,1
-83.1174374508,42.3978453357,0
-83.1136716964,42.3513723916,1
-83.0040811068,42.3486948863,0
-83.1155739002,42.331922117,1
-83.0513014115,42.4386079425,0
-83.0881058476,42.4357996728,1
-82.9611491511,42.428925635,0
-83.0004250479,42.361393603,1
-83.2714389847,42.428186174,0
-83.1315323378,42.3019433155,0
-83.148989192,42.335582622,0
-83.1240075936,42.3954159544,0
-82.9769097087,42.4200243261,1
-83.2609246919,42.4170180943,1
-83.2109985282,42.408861956,0
-83.0795242313,42.333689121,0
-83.231956559,42.3412231586,1
-83.07027616,42.3774745194,0
-82.9833909941,42.4191135524,0
-83.0216785948,42.3742865958,0
-82.9592467296,42.4308233979,1
-83.0066597224,42.4390989126,1
-83.1271772123,42.438425012,0
-83.1322911139,42.4080555337,1
-83.2200712277,42.383815419,1
-83.0133734244,42.3609224807,1
-83.0825955982,42.3632246804,0
-83.0786328849,42.3370644182,0
-82.9512872735,42.415101314,1
-83.0824252074,42.4303603045,0
-83.1940967053,42.4295304743,1
-83.126486909,42.3613760968,0
-83.1219297164,42.3846981734,0
-83.0693083411,42.4206001995,1
-83.1342137086,42.4130128168,1
-83.2497574357,42.3934493483,1
-83.0786314395,42.4234623681,1
-83.1273423144,42.299339737,1
-83.2666733229,42.4086661919,1
-83.2086927724,42.3713985826,1
-83.2177416865,42.4352872667,0
-82.9486298765,42.3793662028,0
-83.1259078047,42.3113416828,1
-83.2026706043,42.4050746907,0
-83.1623666387,42.4345498007,0
-83.2538045559,42.3937222669,1
-82.9468685167,42.3657168711,0
-82.9940990069,42.4246285773,0
-82.9444887002,42.4499477499,1
-83.2178631368,42.353363667,1
-83.1099292869,42.4335081704,1
-83.0731114088,42.3796994402,0
-83.2060357923,42.4146321664,1
-83.233068128,42.3386230813,1
-82.9940827356,42.368122682,1
-83.1296306705,42.3130791856,1
-82.9300700739,42.4008875253,0
-82.9455516482,42.4162418217,1
-83.093550879,42.3141284746,1
-83.2627561092,42.3659716189,0
-82.9599483576,42.4435069757,0
-83.1626086046,42.4249613665,0
-83.1108609542,42.3669179944,0
-83.0302590399,42.3557899874,1
-82.9742229475,42.4157400722,1
-83.1551712903,42.4054460733,1
-83.0051654463,42.3844114145,1
-83.0227501141,42.3758965567,0
-82.9441211695,42.3965467017,1
-83.1505478307,42.2897023028,1
-83.1135029838,42.3277785381,1
-82.9407761117,42.3772833155,1
-83.1329905896,42.4320433261,0
-82.9335221941,42.3604126525,0
-82.9862827945,42.3736757116,0
-83.2373540799,42.353037628,1
-83.0070190396,42.417169394,0
-83.013603721,42.4358442044,1
-83.1605176851,42.4275282998,0
-83.2538045559,42.3937222669,1
-83.0321607963,42.3322150004,0
-83.0916727879,42.4419475907,0
-83.2055172009,42.4296117253,0
-83.1551267365,42.3601374951,0
-82.953715405,42.4058664712,1
-83.0499929203,42.4470567991,0
-83.020707328,42.3618680153,1
-83.0394337624,42.4228076963,1
-83.0992192276,42.3589792598,0
-82.9497993645,42.4195964628,0
-83.0707759952,42.3222916908,0
-83.1656820148,42.4065576856,1
-83.1497062059,42.286699648,1
-83.1036383322,42.4311960254,1
-82.9559531047,42.4147040284,1
-82.9752724559,42.4183720585,1
-83.0847794784,42.3638037063,1
-83.1527630551,42.3279066042,0
-83.1178700986,42.4001748999,1
-83.065829442,42.3446770464,0
-83.2025669344,42.4353994768,0
-82.9410711296,42.3646106884,0
-83.1179817781,42.3784400711,0
-83.2042684619,42.3684543314,0
-83.2246064641,42.3425668374,0
-83.1342412788,42.3451780647,1
-83.0516246579,42.3612177799,0
-82.9716109816,42.4331054859,1
-82.9608680026,42.4249929912,1
-82.9587134427,42.4165579515,1
-83.075126284,42.4289044588,0
-83.0600238364,42.4121436747,1
-83.1821279896,42.3916226756,0
-83.0290170403,42.3696243264,1
-83.2086370349,42.3497247927,0
-83.1063814032,42.3192396202,1
-83.2243185809,42.4235054334,0
-83.0752153724,42.4365221687,0
-83.0750477362,42.3307727954,1
-82.9261468969,42.4010593657,1
-83.1886885423,42.4046530357,0
-83.0063231325,42.3789615282,1
-83.228340052,42.3402238703,1
-83.0211188062,42.415495632,1
-83.1217957535,42.3639381068,0
-83.1037426,42.2914478,1
-83.1286029892,42.3857712757,0
-83.1023886554,42.3678545869,0
-83.1248648704,42.2933247899,1
-83.26763843,42.4025164336,1
-83.0260176548,42.3914664976,0
-83.2284100561,42.3646563443,0
-83.1103322744,42.2916432677,0
-83.1646212267,42.3994869641,1
-83.0313214787,42.3654162968,0
-83.0879824147,42.361948774,1
-83.0758131063,42.3393972965,1
-83.1005736386,42.3166819011,0
-83.2637540508,42.3750403238,0
-83.0571683128,42.3484258709,0
-83.0225063445,42.4330354859,1
-83.1209320477,42.3834861334,0
-83.0392099665,42.3323189639,0
-83.199709043,42.3461321813,0
-82.9928224463,42.3791730269,0
-83.0301617437,42.3764116224,0
-83.0755400541,42.4436426673,1
-83.1881693407,42.4032510543,1
-83.2092310959,42.3852167762,1
-83.0820138365,42.3267958847,0
-83.0869556136,42.3642668443,1
-83.0551477362,42.4113701669,1
-83.1482288936,42.2880798583,1
-83.2557772401,42.4123994153,0
-83.0331034361,42.3920691297,0
-83.1119069551,42.4336467551,1
-82.9604001635,42.4388700064,0
-83.2801337,42.4468008,1
-83.151877292,42.2883755563,1
-83.1923748751,42.4044242047,0
-83.0439995564,42.3681197062,1
-82.9876265432,42.3801127999,0
-82.984167586,42.4332646136,0
-82.9195639916,42.4087943466,1
-83.0151556807,42.3894523922,0
-83.2486655699,42.4036692505,0
-83.0518721817,42.4078655991,0
-82.9936555713,42.426673905,1
-83.2493428294,42.3974466425,1
-83.1088037021,42.4303216649,1
-83.0662476522,42.3221762988,0
-83.0676978545,42.4102039191,1
-83.2345943182,42.3459418915,0
-83.0026334638,42.436200721,1
-83.0070962993,42.3446674246,1
-83.2551291095,42.3969507627,1
-83.1487129345,42.4037297303,0
-83.1343095555,42.2893207805,0
-83.0842287686,42.4464929563,0
-83.0294037618,42.4224657707,0
-83.0107371083,42.3587559949,1
-83.0363710469,42.3311843902,0
-83.0673019226,42.4274516903,0
-83.1376434853,42.3898444019,0
-83.1694465679,42.3645809269,1
-82.951894196,42.4134005863,1
-82.9561452924,42.3644342361,0
-83.2293719233,42.4284967358,0
-83.1077266312,42.3654157212,0
-82.9670391292,42.3930967538,1
-83.1110532409,42.3672286943,0
-83.1434644467,42.3662551227,0
-83.0487031337,42.4112737975,0
-83.1481668999,42.4055892092,1
-83.0243586524,42.3649861895,1
-83.2299992868,42.3391554568,1
-82.9745271711,42.3596983073,0
-83.196412599,42.3849902582,1
-83.2410330005,42.357745671,0
-82.9878557651,42.4241796101,0
-82.9588448345,42.3967662924,0
-83.230512919,42.4271533509,0
-83.2631160206,42.3891603493,1
-82.9500412354,42.4055506923,1
-83.1908364956,42.3571985196,1
-83.0957022011,42.3030500949,1
-83.2192543002,42.3440248854,1
-83.0855378945,42.3648412336,0
-83.1338963403,42.3995476086,0
-83.0349135681,42.3955433557,0
-82.9761781717,42.4135723541,0
-83.0543300573,42.417546034,1
-83.2409508266,42.4026745299,0
-83.1012523935,42.4203764735,1
-83.1196509662,42.387612442,0
-83.0757757797,42.4083779736,1
-83.0136350773,42.4277149386,0
-83.2285362975,42.4228341499,0
-82.9623191284,42.4266546314,1
-83.2267193557,42.3845559179,1
-82.9915460348,42.3584639202,1
-82.9239309416,42.407021062,0
-83.2373540799,42.353037628,1
-83.1457648124,42.3528083795,1
-83.1451302284,42.2891225823,1
-83.0932559097,42.443303128,1
-83.0174734157,42.433704798,0
-82.9997486084,42.3839396001,1
-82.9808422286,42.426780598,0
-82.929610541,42.4133684242,1
-83.1261046633,42.2897445774,1
-83.2171288268,42.3996055024,1
-83.1486470309,42.4125309653,1
-83.0132770149,42.4127932941,0
-82.9543844206,42.3810841281,0
-83.0726596779,42.4359852799,1
-82.9967029044,42.4206883757,1
-83.1856638833,42.3862311343,0
-82.9775673774,42.4130908592,0
-83.073044827,42.331145784,1
-83.1145664251,42.3778577865,0
-83.0949670525,42.4269057218,1
-83.0449159209,42.3366700109,1
-83.0629111529,42.4212917396,0
-83.192768718,42.3837219694,1
-83.0761398963,42.4080875676,0
-83.1250476544,42.3505011401,0
-83.2310264578,42.3479089222,0
-83.2552285176,42.3994736032,1
-83.2418813957,42.3858681282,1
-83.1253819326,42.3054616278,1
-83.2288019678,42.3389687922,1
-83.0117594163,42.377018342,1
-83.195727767,42.4113470546,0
-83.1415370726,42.3133549683,1
-83.1163793561,42.4378859121,1
-83.0194370754,42.4316361125,0
-82.9899464747,42.4414841846,1
-83.0721970824,42.4212388267,1
-83.0288126696,42.3897679052,0
-83.1953630023,42.3873774878,0
-83.0974057913,42.4370922289,1
-83.1932014385,42.3623896198,0
-83.1506591468,42.4020351645,1
-83.183790903,42.4028323873,0
-83.2324729792,42.3408295031,1
-83.0237761586,42.389905915,0
-83.0218714482,42.4061105524,0
-83.1035849251,42.4450476336,0
-83.1351726037,42.3079600221,1
-82.9568172225,42.3671332678,1
-83.1312386721,42.3028810665,1
-83.0101737831,42.3870003424,0
-83.0960502065,42.4444004894,0
-82.9977131399,42.4199246312,0
-83.0302374039,42.3335098093,1
-83.1780020129,42.4086481776,1
-83.1556638938,42.4037684457,0
-82.970414934,42.4221132229,1
-82.9965214571,42.3694107339,1
-83.1610841375,42.4254600345,1
-83.1252809136,42.3935359639,0
-83.1066175604,42.4381118364,1
-83.0056025259,42.3509813488,0
